"activity" "subjectId" "variable" "value"
"WALKING" 30 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.704654632481579
"WALKING" 30 "meanFrequencyBodyAccelerationJerkStandardDeviation-Y" -0.674468572368421
"WALKING" 30 "meanFrequencyBodyAccelerationJerkStandardDeviation-Z" -0.808123375105263
"WALKING" 30 "meanFrequencyBodyAccelerationMagnitudeMean" -0.602781617891316
"WALKING" 30 "meanFrequencyBodyAccelerationMagnitudeStandardDeviation" -0.649528262112237
"WALKING" 30 "meanFrequencyBodyAccelerationMean-X" -0.638006842653684
"WALKING" 30 "meanFrequencyBodyAccelerationMean-Y" -0.560863889992895
"WALKING" 30 "meanFrequencyBodyAccelerationMean-Z" -0.637566464086842
"WALKING" 30 "meanFrequencyBodyAccelerationStandardDeviation-X" -0.612463962072947
"WALKING" 30 "meanFrequencyBodyAccelerationStandardDeviation-Y" -0.534859370813421
"WALKING" 30 "meanFrequencyBodyAccelerationStandardDeviation-Z" -0.513563951889316
"WALKING" 30 "meanFrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.658315874783684
"WALKING" 30 "meanFrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.667237615620999
"WALKING" 30 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.812135244605263
"WALKING" 30 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.823614839026316
"WALKING" 30 "meanFrequencyBodyBodyGyroscopeMagnitudeMean" -0.671998061593763
"WALKING" 30 "meanFrequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.593583399135263
"WALKING" 30 "meanFrequencyBodyGyroscopeMean-X" -0.669152035113947
"WALKING" 30 "meanFrequencyBodyGyroscopeMean-Y" -0.632332956848974
"WALKING" 30 "meanFrequencyBodyGyroscopeMean-Z" -0.617725671628947
"WALKING" 30 "meanFrequencyBodyGyroscopeStandardDeviation-X" -0.678498341778079
"WALKING" 30 "meanFrequencyBodyGyroscopeStandardDeviation-Y" -0.502830865592632
"WALKING" 30 "meanFrequencyBodyGyroscopeStandardDeviation-Z" -0.622804023260526
"WALKING" 30 "meanTimeBodyAccelerationJerkMagnitudeMean" -0.699048606606842
"WALKING" 30 "meanTimeBodyAccelerationJerkMagnitudeStandardDeviation" -0.661253306394211
"WALKING" 30 "meanTimeBodyAccelerationJerkMean-X" 0.0736764933886842
"WALKING" 30 "meanTimeBodyAccelerationJerkMean-Y" 0.0077552672185
"WALKING" 30 "meanTimeBodyAccelerationJerkMean-Z" 0.000255438073649999
"WALKING" 30 "meanTimeBodyAccelerationJerkStandardDeviation-X" -0.681596505682895
"WALKING" 30 "meanTimeBodyAccelerationJerkStandardDeviation-Y" -0.662688195698684
"WALKING" 30 "meanTimeBodyAccelerationJerkStandardDeviation-Z" -0.782490161947368
"WALKING" 30 "meanTimeBodyAccelerationMagnitudeMean" -0.542233622934974
"WALKING" 30 "meanTimeBodyAccelerationMagnitudeStandardDeviation" -0.591292047725526
"WALKING" 30 "meanTimeBodyAccelerationMean-X" 0.276080501222368
"WALKING" 30 "meanTimeBodyAccelerationMean-Y" -0.0175973973266579
"WALKING" 30 "meanTimeBodyAccelerationMean-Z" -0.105658060130789
"WALKING" 30 "meanTimeBodyAccelerationStandardDeviation-X" -0.618893533536842
"WALKING" 30 "meanTimeBodyAccelerationStandardDeviation-Y" -0.522349221961316
"WALKING" 30 "meanTimeBodyAccelerationStandardDeviation-Z" -0.528666325486105
"WALKING" 30 "meanTimeBodyGyroscopeJerkMagnitudeMean" -0.786994812473684
"WALKING" 30 "meanTimeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.811251586894737
"WALKING" 30 "meanTimeBodyGyroscopeJerkMean-X" -0.0932811905657895
"WALKING" 30 "meanTimeBodyGyroscopeJerkMean-Y" -0.0415263653982632
"WALKING" 30 "meanTimeBodyGyroscopeJerkMean-Z" -0.0487768704016316
"WALKING" 30 "meanTimeBodyGyroscopeJerkStandardDeviation-X" -0.781498790631579
"WALKING" 30 "meanTimeBodyGyroscopeJerkStandardDeviation-Y" -0.800032437973684
"WALKING" 30 "meanTimeBodyGyroscopeJerkStandardDeviation-Z" -0.764485671052632
"WALKING" 30 "meanTimeBodyGyroscopeMagnitudeMean" -0.513983683654237
"WALKING" 30 "meanTimeBodyGyroscopeMagnitudeStandardDeviation" -0.577899122013158
"WALKING" 30 "meanTimeBodyGyroscopeMean-X" -0.0339625632881842
"WALKING" 30 "meanTimeBodyGyroscopeMean-Y" -0.0717504988947368
"WALKING" 30 "meanTimeBodyGyroscopeMean-Z" 0.0830246256904737
"WALKING" 30 "meanTimeBodyGyroscopeStandardDeviation-X" -0.672727690092105
"WALKING" 30 "meanTimeBodyGyroscopeStandardDeviation-Y" -0.544294480997105
"WALKING" 30 "meanTimeBodyGyroscopeStandardDeviation-Z" -0.592392230728947
"WALKING" 30 "meanTimeGravityAccelerationMagnitudeMean" -0.542233622934974
"WALKING" 30 "meanTimeGravityAccelerationMagnitudeStandardDeviation" -0.591292047725526
"WALKING" 30 "meanTimeGravityAccelerationMean-X" 0.695094346473684
"WALKING" 30 "meanTimeGravityAccelerationMean-Y" 0.0535258222835316
"WALKING" 30 "meanTimeGravityAccelerationMean-Z" 0.185937316134468
"WALKING" 30 "meanTimeGravityAccelerationStandardDeviation-X" -0.974366446210526
"WALKING" 30 "meanTimeGravityAccelerationStandardDeviation-Y" -0.952119920473684
"WALKING" 30 "meanTimeGravityAccelerationStandardDeviation-Z" -0.930148598763158
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyAccelerationJerkMean-X" -0.561682049622185
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyAccelerationJerkMean-Y" -0.50890379901457
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyAccelerationJerkMean-Z" -0.715745330403973
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.595105612895033
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyAccelerationJerkStandardDeviation-Y" -0.509147543673841
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyAccelerationJerkStandardDeviation-Z" -0.767087015496689
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyAccelerationMagnitudeMean" -0.514569861316887
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyAccelerationMagnitudeStandardDeviation" -0.646662308457285
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyAccelerationMean-X" -0.57377091142947
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyAccelerationMean-Y" -0.432566581302351
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyAccelerationMean-Z" -0.630081222124834
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyAccelerationStandardDeviation-X" -0.619788102803311
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyAccelerationStandardDeviation-Y" -0.464723862913245
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyAccelerationStandardDeviation-Z" -0.600678614835099
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.509746432970861
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.518800797709272
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.751615078360927
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.744194981440397
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyBodyGyroscopeMagnitudeMean" -0.699742945221854
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.725310337688742
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyGyroscopeMean-X" -0.638717694593046
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyGyroscopeMean-Y" -0.722068978635762
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyGyroscopeMean-Z" -0.601594889654305
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyGyroscopeStandardDeviation-X" -0.734588540182119
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyGyroscopeStandardDeviation-Y" -0.72716774102649
"WALKING_DOWNSTAIRS" 2 "meanFrequencyBodyGyroscopeStandardDeviation-Z" -0.683114494539735
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyAccelerationJerkMagnitudeMean" -0.58777744543543
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyAccelerationJerkMagnitudeStandardDeviation" -0.512115278415232
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyAccelerationJerkMean-X" 0.0785353156747351
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyAccelerationJerkMean-Y" 0.00708771249764901
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyAccelerationJerkMean-Z" 0.000755760748377483
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyAccelerationJerkStandardDeviation-X" -0.557809603123841
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyAccelerationJerkStandardDeviation-Y" -0.491875889831788
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyAccelerationJerkStandardDeviation-Z" -0.741885388311258
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyAccelerationMagnitudeMean" -0.535281800541722
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyAccelerationMagnitudeStandardDeviation" -0.552812545643709
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyAccelerationMean-X" 0.273113115788079
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyAccelerationMean-Y" -0.0191323183174834
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyAccelerationMean-Z" -0.115649958175497
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyAccelerationStandardDeviation-X" -0.605586497159271
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyAccelerationStandardDeviation-Y" -0.428962986589404
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyAccelerationStandardDeviation-Z" -0.589360062210596
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyGyroscopeJerkMagnitudeMean" -0.746559539039735
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.740088733655629
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyGyroscopeJerkMean-X" -0.0875587491668874
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyGyroscopeJerkMean-Y" -0.0433986835453642
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyGyroscopeJerkMean-Z" -0.0557541828188742
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyGyroscopeJerkStandardDeviation-X" -0.671679103311258
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyGyroscopeJerkStandardDeviation-Y" -0.783595466728477
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyGyroscopeJerkStandardDeviation-Z" -0.674611933293046
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyGyroscopeMagnitudeMean" -0.614771054893146
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyGyroscopeMagnitudeStandardDeviation" -0.680584887880795
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyGyroscopeMean-X" -0.0517030657821192
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyGyroscopeMean-Y" -0.0568420186817881
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyGyroscopeMean-Z" 0.0872599422291391
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyGyroscopeStandardDeviation-X" -0.710648927815894
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyGyroscopeStandardDeviation-Y" -0.722943674337748
"WALKING_DOWNSTAIRS" 2 "meanTimeBodyGyroscopeStandardDeviation-Z" -0.634888927843046
"WALKING_DOWNSTAIRS" 2 "meanTimeGravityAccelerationMagnitudeMean" -0.535281800541722
"WALKING_DOWNSTAIRS" 2 "meanTimeGravityAccelerationMagnitudeStandardDeviation" -0.552812545643709
"WALKING_DOWNSTAIRS" 2 "meanTimeGravityAccelerationMean-X" 0.660782866688742
"WALKING_DOWNSTAIRS" 2 "meanTimeGravityAccelerationMean-Y" -0.147219886910411
"WALKING_DOWNSTAIRS" 2 "meanTimeGravityAccelerationMean-Z" 0.134865335090728
"WALKING_DOWNSTAIRS" 2 "meanTimeGravityAccelerationStandardDeviation-X" -0.963015508245033
"WALKING_DOWNSTAIRS" 2 "meanTimeGravityAccelerationStandardDeviation-Y" -0.960033560165563
"WALKING_DOWNSTAIRS" 2 "meanTimeGravityAccelerationStandardDeviation-Z" -0.945365383907285
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyAccelerationJerkMean-X" -0.652023078038801
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyAccelerationJerkMean-Y" -0.601696223759495
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyAccelerationJerkMean-Z" -0.825154871135647
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.644622004704416
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyAccelerationJerkStandardDeviation-Y" -0.593855151524606
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyAccelerationJerkStandardDeviation-Z" -0.860544668359621
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyAccelerationMagnitudeMean" -0.602098037677603
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyAccelerationMagnitudeStandardDeviation" -0.672948341687697
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyAccelerationMean-X" -0.628806379100946
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyAccelerationMean-Y" -0.52583456615142
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyAccelerationMean-Z" -0.755235428895899
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyAccelerationStandardDeviation-X" -0.597551324155678
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyAccelerationStandardDeviation-Y" -0.534661524341987
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyAccelerationStandardDeviation-Z" -0.708764043722397
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.63501900541041
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.666506718936908
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.838833209652997
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.863096864037855
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyBodyGyroscopeMagnitudeMean" -0.745650754608833
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.732586304826498
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyGyroscopeMean-X" -0.641881977553943
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyGyroscopeMean-Y" -0.831527531009464
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyGyroscopeMean-Z" -0.689308946422713
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyGyroscopeStandardDeviation-X" -0.721749187328076
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyGyroscopeStandardDeviation-Y" -0.782885735867508
"WALKING_DOWNSTAIRS" 4 "meanFrequencyBodyGyroscopeStandardDeviation-Z" -0.7670895729653
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyAccelerationJerkMagnitudeMean" -0.656116311856877
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyAccelerationJerkMagnitudeStandardDeviation" -0.647249966810726
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyAccelerationJerkMean-X" 0.0788637845151419
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyAccelerationJerkMean-Y" 0.00351340949514196
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyAccelerationJerkMean-Z" -0.00737375142832808
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyAccelerationJerkStandardDeviation-X" -0.631853083289621
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyAccelerationJerkStandardDeviation-Y" -0.584063204701893
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyAccelerationJerkStandardDeviation-Z" -0.843353231167192
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyAccelerationMagnitudeMean" -0.56158213510694
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyAccelerationMagnitudeStandardDeviation" -0.606556049548896
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyAccelerationMean-X" 0.274183111498423
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyAccelerationMean-Y" -0.0148081545344921
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyAccelerationMean-Z" -0.107521430810726
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyAccelerationStandardDeviation-X" -0.605211727785489
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyAccelerationStandardDeviation-Y" -0.509929384011325
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyAccelerationStandardDeviation-Z" -0.709492735962145
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyGyroscopeJerkMagnitudeMean" -0.819191368044164
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.844187064164038
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyGyroscopeJerkMean-X" -0.107859315713249
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyGyroscopeJerkMean-Y" -0.0400427574662461
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyGyroscopeJerkMean-Z" -0.0578089304000631
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyGyroscopeJerkStandardDeviation-X" -0.723788617823344
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyGyroscopeJerkStandardDeviation-Y" -0.902502592618297
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyGyroscopeJerkStandardDeviation-Z" -0.748369141315457
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyGyroscopeMagnitudeMean" -0.656291093847319
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyGyroscopeMagnitudeStandardDeviation" -0.706738493542587
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyGyroscopeMean-X" -0.0289417906907571
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyGyroscopeMean-Y" -0.0787229907785489
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyGyroscopeMean-Z" 0.0957174866009464
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyGyroscopeStandardDeviation-X" -0.701397703369085
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyGyroscopeStandardDeviation-Y" -0.79823574873817
"WALKING_DOWNSTAIRS" 4 "meanTimeBodyGyroscopeStandardDeviation-Z" -0.726374197066246
"WALKING_DOWNSTAIRS" 4 "meanTimeGravityAccelerationMagnitudeMean" -0.56158213510694
"WALKING_DOWNSTAIRS" 4 "meanTimeGravityAccelerationMagnitudeStandardDeviation" -0.606556049548896
"WALKING_DOWNSTAIRS" 4 "meanTimeGravityAccelerationMean-X" 0.706593043123028
"WALKING_DOWNSTAIRS" 4 "meanTimeGravityAccelerationMean-Y" 0.112591195496986
"WALKING_DOWNSTAIRS" 4 "meanTimeGravityAccelerationMean-Z" 0.164130896618297
"WALKING_DOWNSTAIRS" 4 "meanTimeGravityAccelerationStandardDeviation-X" -0.962636979274448
"WALKING_DOWNSTAIRS" 4 "meanTimeGravityAccelerationStandardDeviation-Y" -0.941416800167192
"WALKING_DOWNSTAIRS" 4 "meanTimeGravityAccelerationStandardDeviation-Z" -0.941403426072555
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyAccelerationJerkMean-X" -0.621377141312847
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyAccelerationJerkMean-Y" -0.699766614569444
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyAccelerationJerkMean-Z" -0.702931927996528
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.572819893733993
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyAccelerationJerkStandardDeviation-Y" -0.679065855003472
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyAccelerationJerkStandardDeviation-Z" -0.739139922708333
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyAccelerationMagnitudeMean" -0.553186448295139
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyAccelerationMagnitudeStandardDeviation" -0.624456827182986
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyAccelerationMean-X" -0.579258404408681
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyAccelerationMean-Y" -0.610267804090278
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyAccelerationMean-Z" -0.592119122804271
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyAccelerationStandardDeviation-X" -0.547995744907986
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyAccelerationStandardDeviation-Y" -0.586766083232639
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyAccelerationStandardDeviation-Z" -0.501074006965903
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.609193721940625
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.611619343190972
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.786473954201389
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.801296292638889
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyBodyGyroscopeMagnitudeMean" -0.700863097986111
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.697729432621528
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyGyroscopeMean-X" -0.639863219559028
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyGyroscopeMean-Y" -0.683924287600694
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyGyroscopeMean-Z" -0.612680463163889
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyGyroscopeStandardDeviation-X" -0.690689895534722
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyGyroscopeStandardDeviation-Y" -0.667203220760417
"WALKING_DOWNSTAIRS" 9 "meanFrequencyBodyGyroscopeStandardDeviation-Z" -0.619468634127778
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyAccelerationJerkMagnitudeMean" -0.621608245092361
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyAccelerationJerkMagnitudeStandardDeviation" -0.608862145384722
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyAccelerationJerkMean-X" 0.0840171430291667
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyAccelerationJerkMean-Y" 0.00678485848399306
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyAccelerationJerkMean-Z" -0.00102998088194444
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyAccelerationJerkStandardDeviation-X" -0.578305161360069
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyAccelerationJerkStandardDeviation-Y" -0.678923872274306
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyAccelerationJerkStandardDeviation-Z" -0.721610094569444
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyAccelerationMagnitudeMean" -0.505183470509188
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyAccelerationMagnitudeStandardDeviation" -0.553038255314792
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyAccelerationMean-X" 0.270313841621528
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyAccelerationMean-Y" -0.0209466555412396
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyAccelerationMean-Z" -0.101233826213889
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyAccelerationStandardDeviation-X" -0.555656544538194
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyAccelerationStandardDeviation-Y" -0.5758878952125
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyAccelerationStandardDeviation-Z" -0.506111776081806
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyGyroscopeJerkMagnitudeMean" -0.7629795809375
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.786176892048611
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyGyroscopeJerkMean-X" -0.0892254930640278
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyGyroscopeJerkMean-Y" -0.0397344421815972
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyGyroscopeJerkMean-Z" -0.053402884281875
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyGyroscopeJerkStandardDeviation-X" -0.7617108665625
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyGyroscopeJerkStandardDeviation-Y" -0.773273878854167
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyGyroscopeJerkStandardDeviation-Z" -0.744656038298611
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyGyroscopeMagnitudeMean" -0.550201866572569
"WALKING_DOWNSTAIRS" 9 "meanTimeBodyGyroscopeMagnitudeStandardDeviation" -0.663198385034722
